payment_id,customer_id,staff_id,rental_id,amount,payment_date
18136,506,2,2824,6.99,2007-02-19 19:00:11.996577
18137,507,2,1307,4.99,2007-02-15 08:34:41.996577
18138,507,1,2143,4.99,2007-02-17 20:26:39.996577
18139,507,2,2283,4.99,2007-02-18 05:24:32.996577
18140,508,2,1661,4.99,2007-02-16 08:41:23.996577
18141,509,1,1267,2.99,2007-02-15 05:49:47.996577
18142,509,2,2919,4.99,2007-02-20 02:38:42.996577
18143,510,2,1435,5.99,2007-02-15 17:00:56.996577
18144,510,2,1757,0.99,2007-02-16 16:00:50.996577
18145,510,2,1925,0.99,2007-02-17 04:45:13.996577
18146,510,1,2729,8.99,2007-02-19 13:34:41.996577
18147,510,2,2806,0.99,2007-02-19 17:59:14.996577
18148,510,2,2817,0.99,2007-02-19 18:33:48.996577
18149,510,2,3352,8.99,2007-02-21 09:54:55.996577
18150,510,2,3465,5.99,2007-02-21 20:38:27.996577
18151,511,2,1281,2.99,2007-02-15 06:50:05.996577
18152,511,1,1508,2.99,2007-02-15 21:01:50.996577
18153,511,2,2966,10.99,2007-02-20 06:07:59.996577
18154,511,2,3366,4.99,2007-02-21 11:32:03.996577
18155,512,1,1176,6.99,2007-02-14 22:57:03.996577
18156,512,2,2029,4.99,2007-02-17 11:39:25.996577
18157,512,1,2364,2.99,2007-02-18 12:05:58.996577
18158,513,1,1607,2.99,2007-02-16 04:54:01.996577
18159,513,2,2290,7.99,2007-02-18 06:03:03.996577
18160,513,2,2737,1.99,2007-02-19 14:16:59.996577
18161,514,2,1692,4.99,2007-02-16 10:58:45.996577
18162,514,1,2002,3.99,2007-02-17 10:08:24.996577
18163,514,2,2362,0.99,2007-02-18 11:59:41.996577
18164,514,1,2789,0.99,2007-02-19 17:16:47.996577
18165,514,2,3084,2.99,2007-02-20 14:03:50.996577
18166,514,1,3385,0.99,2007-02-21 12:45:14.996577
18167,515,1,1244,4.99,2007-02-15 03:37:06.996577
18168,515,2,1531,5.99,2007-02-15 23:09:00.996577
18169,515,2,2003,4.99,2007-02-17 10:09:01.996577
18170,515,2,2484,4.99,2007-02-18 19:53:49.996577
18171,515,2,2513,0.99,2007-02-18 22:21:41.996577
18172,515,2,3063,3.99,2007-02-20 12:20:29.996577
18173,516,2,1159,4.99,2007-02-14 21:23:39.996577
18174,516,1,1200,1.99,2007-02-15 00:28:17.996577
18175,516,1,1718,10.99,2007-02-16 13:20:28.996577
18176,516,1,2017,0.99,2007-02-17 11:01:56.996577
18177,516,2,3068,0.99,2007-02-20 12:30:48.996577
18178,516,1,3431,2.99,2007-02-21 17:15:14.996577
18179,517,2,1653,4.99,2007-02-16 08:03:11.996577
18180,517,1,1809,8.99,2007-02-16 19:28:46.996577
18181,517,1,1850,4.99,2007-02-16 23:00:01.996577
18182,517,2,2534,2.99,2007-02-19 00:07:05.996577
18183,517,1,3113,0.99,2007-02-20 16:25:06.996577
18184,518,2,1552,5.99,2007-02-16 00:30:03.996577
18185,518,2,3311,0.99,2007-02-21 06:33:53.996577
18186,519,1,1941,2.99,2007-02-17 06:11:11.996577
18187,519,2,2505,8.99,2007-02-18 21:56:53.996577
18188,519,2,2997,5.99,2007-02-20 07:52:11.996577
18189,520,1,1411,0.99,2007-02-15 15:34:02.996577
18190,520,2,2174,6.99,2007-02-17 22:37:27.996577
18191,520,1,2772,4.99,2007-02-19 16:27:53.996577
18192,521,1,1761,0.99,2007-02-16 16:18:23.996577
18193,521,2,2053,0.99,2007-02-17 13:48:00.996577
18194,522,1,1289,3.99,2007-02-15 07:12:35.996577
18195,522,2,3102,8.99,2007-02-20 15:24:21.996577
18196,522,1,3188,2.99,2007-02-20 21:38:53.996577
18197,522,2,3191,0.99,2007-02-20 22:15:05.996577
18198,523,2,1729,6.99,2007-02-16 13:58:13.996577
18199,523,1,2447,8.99,2007-02-18 17:39:21.996577
18200,523,1,2583,7.99,2007-02-19 03:30:06.996577
18201,523,2,2669,0.99,2007-02-19 09:57:18.996577
18202,524,1,1306,1.99,2007-02-15 08:27:50.996577
18203,524,2,1651,4.99,2007-02-16 07:53:04.996577
18204,524,2,3454,2.99,2007-02-21 19:40:39.996577
18205,525,2,1772,2.99,2007-02-16 16:41:20.996577
18206,526,1,1255,4.99,2007-02-15 04:42:11.996577
18207,526,2,1848,0.99,2007-02-16 22:35:33.996577
18208,526,2,1865,7.99,2007-02-17 00:18:02.996577
18209,526,2,1972,2.99,2007-02-17 07:54:15.996577
18210,526,1,1981,2.99,2007-02-17 08:32:00.996577
18211,526,2,2398,4.99,2007-02-18 14:25:19.996577
18212,526,1,2828,2.99,2007-02-19 19:19:59.996577
18213,526,2,2932,6.99,2007-02-20 03:19:45.996577
18214,526,1,3339,6.99,2007-02-21 09:05:37.996577
18215,527,1,1398,2.99,2007-02-15 14:57:08.996577
18216,527,1,2422,0.99,2007-02-18 15:57:23.996577
18217,527,2,2496,0.99,2007-02-18 20:48:37.996577
18218,527,1,2539,2.99,2007-02-19 00:27:05.996577
18219,528,2,1875,2.99,2007-02-17 01:13:36.996577
18220,528,1,2019,4.99,2007-02-17 11:07:10.996577
18221,529,1,1234,1.99,2007-02-15 02:50:18.996577
18222,529,2,1686,0.99,2007-02-16 10:36:46.996577
18223,529,2,3354,0.99,2007-02-21 09:58:15.996577
18224,530,2,1273,1.99,2007-02-15 06:21:01.996577
18225,530,1,1516,0.99,2007-02-15 21:39:36.996577
18226,530,1,2158,2.99,2007-02-17 22:04:53.996577
18227,531,2,2972,2.99,2007-02-20 06:26:20.996577
18228,532,1,1694,4.99,2007-02-16 11:08:49.996577
18229,532,2,2821,3.99,2007-02-19 18:55:18.996577
18230,533,1,1421,5.99,2007-02-15 16:25:30.996577
18231,533,1,1652,0.99,2007-02-16 08:00:03.996577
18232,533,1,1859,0.99,2007-02-16 23:42:04.996577
18233,533,1,1954,2.99,2007-02-17 07:06:21.996577
18234,533,2,2770,6.99,2007-02-19 16:22:48.996577
18235,533,1,2956,0.99,2007-02-20 05:15:49.996577
18236,534,1,1610,4.99,2007-02-16 05:04:59.996577
18237,534,1,1673,2.99,2007-02-16 09:08:43.996577
18238,534,1,2436,0.99,2007-02-18 16:41:58.996577
18239,534,2,3213,1.99,2007-02-20 23:33:45.996577
18240,534,1,3216,4.99,2007-02-20 23:48:03.996577
18241,535,1,1712,4.99,2007-02-16 12:53:35.996577
18242,535,1,3228,4.99,2007-02-21 00:48:50.996577
18243,536,1,1582,4.99,2007-02-16 03:00:23.996577
18244,536,2,1962,2.99,2007-02-17 07:37:24.996577
18245,536,2,2403,2.99,2007-02-18 15:01:48.996577
18246,537,1,1445,2.99,2007-02-15 17:38:33.996577
18247,537,2,2184,2.99,2007-02-17 23:39:02.996577
18248,537,1,2586,8.99,2007-02-19 03:33:37.996577
18249,537,2,3134,8.99,2007-02-20 17:57:35.996577
18250,538,1,1314,5.99,2007-02-15 08:50:11.996577
18251,538,1,1912,4.99,2007-02-17 03:46:58.996577
18252,538,1,2682,4.99,2007-02-19 10:46:43.996577
18253,538,2,3189,2.99,2007-02-20 21:47:59.996577
18254,539,2,1282,3.99,2007-02-15 06:53:59.996577
18255,539,1,1327,0.99,2007-02-15 09:40:05.996577
18256,539,2,1444,4.99,2007-02-15 17:36:42.996577
18257,540,2,1263,2.99,2007-02-15 05:25:05.996577
18258,540,2,1290,4.99,2007-02-15 07:21:10.996577
18259,540,2,2640,2.99,2007-02-19 07:54:39.996577
18260,540,1,2953,3.99,2007-02-20 05:07:37.996577
18261,540,1,3340,3.99,2007-02-21 09:05:49.996577
18262,541,2,1986,2.99,2007-02-17 09:03:25.996577
18263,541,1,2708,6.99,2007-02-19 12:27:31.996577
18264,542,1,2610,4.99,2007-02-19 05:44:46.996577
18265,542,2,2957,10.99,2007-02-20 05:22:13.996577
18266,543,2,1720,4.99,2007-02-16 13:28:40.996577
18267,543,1,2426,2.99,2007-02-18 16:09:10.996577
18268,543,2,3070,4.99,2007-02-20 12:44:05.996577
18269,543,1,3128,2.99,2007-02-20 17:10:13.996577
18270,543,2,3467,5.99,2007-02-21 20:47:51.996577
18271,544,1,1248,1.99,2007-02-15 04:02:18.996577
18272,544,2,1434,10.99,2007-02-15 16:59:12.996577
18273,544,1,2373,0.99,2007-02-18 13:06:23.996577
18274,544,1,2395,2.99,2007-02-18 14:13:41.996577
18275,545,1,2123,2.99,2007-02-17 19:16:56.996577
18276,546,1,1181,1.99,2007-02-14 23:10:43.996577
18277,546,2,1403,0.99,2007-02-15 15:00:25.996577
18278,546,1,1787,3.99,2007-02-16 17:59:25.996577
18279,546,1,2361,5.99,2007-02-18 11:47:31.996577
18280,547,2,2022,8.99,2007-02-17 11:13:05.996577
18281,548,1,1326,1.99,2007-02-15 09:36:05.996577
18282,548,1,2280,2.99,2007-02-18 05:15:20.996577
18283,548,2,2978,0.99,2007-02-20 06:53:42.996577
18284,549,1,2050,2.99,2007-02-17 13:35:56.996577
18285,550,1,1233,6.99,2007-02-15 02:47:03.996577
18286,550,1,1863,3.99,2007-02-17 00:00:12.996577
18287,550,2,1883,4.99,2007-02-17 01:47:17.996577
18288,550,1,3154,2.99,2007-02-20 19:13:06.996577
18289,550,2,3236,9.99,2007-02-21 01:16:09.996577
18290,550,1,3272,10.99,2007-02-21 03:46:53.996577
18291,551,2,2069,4.99,2007-02-17 14:48:05.996577
18292,551,1,2776,3.99,2007-02-19 16:44:50.996577
18293,552,2,2320,0.99,2007-02-18 07:53:16.996577
18294,552,2,3397,4.99,2007-02-21 13:58:37.996577
18295,553,2,1862,3.99,2007-02-16 23:57:56.996577
18296,553,1,2460,8.99,2007-02-18 18:22:39.996577
18297,553,2,3103,6.99,2007-02-20 15:26:45.996577
18298,554,1,1959,4.99,2007-02-17 07:22:36.996577
18299,554,1,2279,6.99,2007-02-18 05:06:48.996577
18300,554,2,3278,2.99,2007-02-21 04:09:56.996577
18301,554,1,3312,6.99,2007-02-21 06:33:58.996577
18302,555,2,3232,1.99,2007-02-21 00:59:03.996577
18303,556,1,2092,6.99,2007-02-17 16:40:42.996577
18304,556,2,2593,5.99,2007-02-19 04:08:37.996577
18305,556,2,2986,0.99,2007-02-20 07:18:54.996577
18306,556,1,3093,4.99,2007-02-20 14:34:40.996577
18307,556,2,3438,6.99,2007-02-21 18:00:06.996577
18308,557,1,1666,0.99,2007-02-16 08:45:45.996577
18309,557,2,2988,6.99,2007-02-20 07:27:34.996577
18310,557,1,3050,3.99,2007-02-20 11:31:29.996577
18311,558,2,1967,4.99,2007-02-17 07:48:18.996577
18312,558,1,2411,1.99,2007-02-18 15:24:20.996577
18313,558,2,2544,4.99,2007-02-19 00:44:43.996577
18314,558,2,3016,4.99,2007-02-20 09:23:34.996577
18315,558,2,3451,10.99,2007-02-21 19:39:05.996577
18316,559,2,2576,4.99,2007-02-19 03:02:41.996577
18317,559,1,2706,0.99,2007-02-19 12:25:17.996577
18318,559,2,3046,4.99,2007-02-20 11:11:25.996577
18319,559,1,3370,1.99,2007-02-21 11:55:27.996577
18320,560,1,1271,4.99,2007-02-15 06:00:50.996577
18321,560,2,1572,1.99,2007-02-16 01:51:48.996577
18322,561,2,1193,2.99,2007-02-14 23:52:46.996577
18323,561,2,1505,2.99,2007-02-15 20:41:16.996577
18324,561,2,1620,4.99,2007-02-16 05:49:56.996577
18325,561,1,2119,4.99,2007-02-17 19:03:08.996577
18326,561,1,2357,5.99,2007-02-18 11:28:07.996577
18327,561,1,2548,0.99,2007-02-19 01:14:01.996577
18328,561,1,2950,4.99,2007-02-20 04:37:02.996577
18329,561,1,3160,4.99,2007-02-20 19:49:17.996577
18330,561,1,3427,0.99,2007-02-21 16:59:35.996577
18331,562,1,1998,3.99,2007-02-17 09:53:23.996577
18332,562,1,2705,4.99,2007-02-19 12:22:56.996577
18333,562,1,2746,3.99,2007-02-19 14:50:06.996577
18334,562,2,3242,4.99,2007-02-21 01:24:50.996577
18335,563,2,1545,4.99,2007-02-15 23:59:49.996577
18336,563,2,2573,0.99,2007-02-19 02:51:44.996577
18337,564,2,1705,2.99,2007-02-16 12:28:08.996577
18338,565,2,1460,4.99,2007-02-15 18:55:28.996577
18339,565,1,2321,5.99,2007-02-18 08:11:08.996577
18340,565,1,3300,5.99,2007-02-21 05:53:27.996577
18341,566,1,1635,5.99,2007-02-16 06:55:22.996577
18342,566,2,1982,4.99,2007-02-17 08:40:41.996577
18343,566,1,2367,0.99,2007-02-18 12:28:57.996577
18344,566,1,3379,4.99,2007-02-21 12:23:24.996577
18345,567,2,2689,4.99,2007-02-19 11:27:19.996577
18346,567,1,3010,2.99,2007-02-20 08:58:25.996577
18347,568,2,1658,4.99,2007-02-16 08:35:36.996577
18348,568,2,2382,4.99,2007-02-18 13:32:18.996577
18349,568,2,2668,0.99,2007-02-19 09:57:13.996577
18350,568,1,3227,4.99,2007-02-21 00:46:51.996577
18351,568,2,3462,1.99,2007-02-21 20:21:18.996577
18352,569,1,1463,6.99,2007-02-15 19:06:17.996577
18353,569,2,1668,5.99,2007-02-16 08:48:18.996577
18354,570,1,1259,4.99,2007-02-15 05:06:21.996577
18355,570,2,1417,4.99,2007-02-15 16:14:17.996577
18356,570,2,1804,2.99,2007-02-16 19:01:41.996577
18357,570,2,2008,5.99,2007-02-17 10:16:31.996577
18358,570,2,2031,6.99,2007-02-17 11:42:29.996577
18359,570,2,2261,3.99,2007-02-18 04:14:41.996577
18360,570,2,3138,2.99,2007-02-20 18:12:11.996577
18361,571,1,1254,4.99,2007-02-15 04:39:42.996577
18362,571,2,1400,3.99,2007-02-15 14:58:22.996577
18363,571,1,1756,4.99,2007-02-16 15:50:59.996577
18364,571,2,1990,4.99,2007-02-17 09:17:10.996577
18365,571,1,2327,2.99,2007-02-18 08:45:06.996577
18366,571,1,2977,10.99,2007-02-20 06:43:53.996577
18367,572,2,1889,10.99,2007-02-17 02:33:38.996577
18368,572,1,2007,0.99,2007-02-17 10:15:43.996577
18369,572,1,2458,0.99,2007-02-18 18:07:31.996577
18370,573,1,1613,4.99,2007-02-16 05:23:36.996577
18371,573,2,2622,5.99,2007-02-19 06:39:07.996577
18372,573,1,2995,1.99,2007-02-20 07:46:48.996577
18373,573,1,3295,7.99,2007-02-21 05:32:43.996577
18374,574,1,1559,0.99,2007-02-16 01:03:29.996577
18375,574,2,1636,5.99,2007-02-16 06:57:20.996577
18376,574,1,1817,0.99,2007-02-16 19:49:18.996577
18377,574,1,2632,0.99,2007-02-19 07:20:13.996577
18378,574,1,3220,6.99,2007-02-21 00:14:51.996577
18379,575,2,1494,2.99,2007-02-15 20:22:46.996577
18380,575,1,1824,2.99,2007-02-16 20:19:30.996577
18381,575,2,1866,4.99,2007-02-17 00:21:45.996577
18382,576,1,1366,4.99,2007-02-15 12:49:26.996577
18383,576,2,1742,2.99,2007-02-16 15:06:14.996577
18384,576,1,2309,0.99,2007-02-18 07:11:50.996577
18385,576,2,2444,8.99,2007-02-18 17:26:38.996577
18386,576,1,2651,3.99,2007-02-19 08:51:22.996577
18387,576,2,2799,4.99,2007-02-19 17:43:47.996577
18388,576,2,3226,6.99,2007-02-21 00:46:40.996577
18389,577,2,2399,3.99,2007-02-18 14:34:40.996577
18390,577,2,3286,2.99,2007-02-21 04:59:55.996577
18391,577,2,3401,6.99,2007-02-21 14:21:09.996577
18392,578,2,1826,6.99,2007-02-16 20:22:18.996577
18393,578,2,2615,4.99,2007-02-19 05:57:39.996577
18394,578,1,3305,2.99,2007-02-21 06:15:23.996577
18395,579,2,2425,5.99,2007-02-18 16:06:11.996577
18396,579,1,2522,3.99,2007-02-18 23:12:08.996577
18397,579,1,3111,2.99,2007-02-20 16:15:13.996577
18398,580,1,1469,0.99,2007-02-15 19:21:02.996577
18399,581,2,1958,3.99,2007-02-17 07:20:27.996577
18400,581,2,2101,2.99,2007-02-17 17:25:28.996577
18401,581,1,2137,4.99,2007-02-17 19:46:54.996577
18402,582,1,1719,2.99,2007-02-16 13:24:19.996577
18403,582,1,2337,7.99,2007-02-18 09:43:53.996577
18404,582,2,3071,0.99,2007-02-20 12:49:08.996577
18405,583,1,1428,3.99,2007-02-15 16:47:56.996577
18406,583,1,2429,9.99,2007-02-18 16:16:54.996577
18407,583,2,2663,4.99,2007-02-19 09:22:26.996577
18408,583,2,2845,5.99,2007-02-19 21:15:03.996577
18409,583,2,2879,3.99,2007-02-19 23:52:36.996577
18410,583,1,3424,0.99,2007-02-21 16:11:17.996577
18411,584,2,1436,3.99,2007-02-15 17:04:06.996577
18412,584,2,3317,6.99,2007-02-21 06:50:58.996577
18413,585,1,1344,0.99,2007-02-15 10:58:07.996577
18414,585,2,1346,7.99,2007-02-15 11:08:18.996577
18415,585,1,2674,0.99,2007-02-19 10:16:25.996577
18416,585,1,2930,3.99,2007-02-20 03:18:55.996577
18417,586,1,1260,2.99,2007-02-15 05:10:51.996577
18418,586,2,1540,0.99,2007-02-15 23:43:22.996577
18419,587,2,1330,2.99,2007-02-15 09:57:43.996577
18420,587,2,2034,4.99,2007-02-17 11:55:42.996577
18421,587,1,2220,2.99,2007-02-18 01:50:02.996577
18422,587,1,2329,4.99,2007-02-18 08:51:18.996577
18423,588,2,1885,2.99,2007-02-17 02:04:25.996577
18424,588,2,1903,6.99,2007-02-17 03:05:46.996577
18425,588,2,2270,7.99,2007-02-18 04:57:27.996577
18426,588,1,2453,2.99,2007-02-18 17:59:19.996577
18427,588,2,2920,3.99,2007-02-20 02:41:12.996577
18428,589,1,1439,4.99,2007-02-15 17:13:58.996577
18429,589,2,1703,4.99,2007-02-16 11:57:10.996577
18430,589,2,2652,8.99,2007-02-19 09:03:52.996577
18431,589,1,2707,8.99,2007-02-19 12:25:34.996577
18432,589,1,2979,2.99,2007-02-20 06:59:31.996577
18433,590,2,1456,7.99,2007-02-15 18:28:37.996577
18434,590,2,2352,2.99,2007-02-18 11:08:41.996577
18435,590,2,2775,2.99,2007-02-19 16:42:46.996577
18436,590,1,2916,6.99,2007-02-20 02:29:30.996577
18437,590,1,2964,9.99,2007-02-20 06:01:55.996577
18438,591,1,1418,0.99,2007-02-15 16:19:53.996577
18439,591,2,3341,2.99,2007-02-21 09:05:51.996577
18440,591,2,3435,4.99,2007-02-21 17:43:24.996577
18441,592,2,1163,6.99,2007-02-14 21:41:12.996577
18442,592,2,1423,5.99,2007-02-15 16:36:38.996577
18443,592,1,1479,2.99,2007-02-15 19:42:04.996577
18444,592,1,2627,0.99,2007-02-19 07:00:26.996577
18445,592,1,3158,7.99,2007-02-20 19:36:45.996577
18446,593,2,2055,5.99,2007-02-17 13:55:29.996577
18447,593,2,2205,4.99,2007-02-18 00:43:00.996577
18448,593,1,2441,4.99,2007-02-18 17:13:37.996577
18449,593,1,2832,4.99,2007-02-19 19:50:19.996577
18450,594,2,1537,5.99,2007-02-15 23:21:17.996577
18451,594,1,1816,4.99,2007-02-16 19:49:07.996577
18452,594,1,1950,2.99,2007-02-17 06:55:18.996577
18453,594,1,2276,6.99,2007-02-18 05:02:14.996577
18454,594,2,2786,0.99,2007-02-19 17:15:09.996577
18455,594,2,3302,1.99,2007-02-21 06:02:06.996577
18456,595,2,1170,2.99,2007-02-14 22:16:01.996577
18457,595,2,3371,4.99,2007-02-21 11:55:48.996577
18458,596,1,1644,1.99,2007-02-16 07:26:44.996577
18459,596,1,2767,1.99,2007-02-19 16:15:01.996577
18460,597,1,2379,0.99,2007-02-18 13:28:05.996577
18461,597,1,2696,4.99,2007-02-19 11:57:08.996577
18462,597,1,3201,1.99,2007-02-20 22:58:52.996577
18463,598,1,3005,2.99,2007-02-20 08:38:55.996577
18464,599,1,2272,1.99,2007-02-18 04:58:19.996577
18465,599,2,3043,6.99,2007-02-20 11:07:01.996577
18466,599,2,3398,4.99,2007-02-21 14:03:04.996577
18467,599,1,3429,6.99,2007-02-21 17:14:31.996577
18468,202,1,1474,2.99,2007-02-15 19:24:08.996577
18469,202,1,1535,4.99,2007-02-15 23:20:30.996577
18470,202,1,3008,0.99,2007-02-20 08:51:51.996577
18471,202,2,3148,0.99,2007-02-20 18:55:44.996577
18472,203,1,1217,4.99,2007-02-15 01:52:40.996577
18473,203,1,1715,2.99,2007-02-16 13:05:38.996577
18474,203,2,2939,7.99,2007-02-20 03:46:42.996577
18475,203,2,3406,2.99,2007-02-21 14:28:44.996577
18476,204,1,1321,2.99,2007-02-15 09:17:43.996577
18477,204,1,1616,7.99,2007-02-16 05:33:18.996577
18478,204,1,1871,4.99,2007-02-17 00:53:38.996577
18479,204,2,1894,7.99,2007-02-17 02:47:14.996577
18480,204,2,2186,2.99,2007-02-17 23:43:53.996577
18481,204,2,2734,4.99,2007-02-19 14:04:53.996577
18482,205,1,1238,2.99,2007-02-15 03:17:34.996577
18483,205,1,1357,4.99,2007-02-15 11:54:49.996577
18484,205,1,1767,0.99,2007-02-16 16:30:02.996577
18485,205,2,2237,5.99,2007-02-18 02:46:10.996577
18486,206,2,1872,0.99,2007-02-17 00:55:29.996577
18487,206,2,2477,5.99,2007-02-18 19:27:12.996577
18488,206,2,3012,4.99,2007-02-20 09:11:39.996577
18489,207,2,1945,3.99,2007-02-17 06:19:52.996577
18490,208,1,1805,0.99,2007-02-16 19:04:26.996577
18491,208,1,1949,5.99,2007-02-17 06:47:48.996577
18492,208,2,2592,0.99,2007-02-19 04:05:20.996577
18493,208,1,2695,2.99,2007-02-19 11:54:19.996577
18494,208,2,2907,0.99,2007-02-20 01:43:35.996577
18495,1,1,1185,5.99,2007-02-14 23:22:38.996577
18496,1,2,1422,0.99,2007-02-15 16:31:19.996577
18497,1,2,1476,9.99,2007-02-15 19:37:12.996577
18498,1,1,1725,4.99,2007-02-16 13:47:23.996577
18499,1,1,2308,4.99,2007-02-18 07:10:14.996577
18500,1,2,2363,0.99,2007-02-18 12:02:25.996577
18501,1,1,3284,3.99,2007-02-21 04:53:11.996577
18502,2,1,2128,2.99,2007-02-17 19:23:24.996577
18503,3,1,1546,8.99,2007-02-16 00:02:31.996577
18504,3,1,1726,6.99,2007-02-16 13:47:36.996577
18505,3,2,1911,6.99,2007-02-17 03:43:41.996577
18506,3,1,2628,2.99,2007-02-19 07:03:19.996577
18507,4,1,1297,4.99,2007-02-15 07:59:54.996577
18508,4,1,1633,0.99,2007-02-16 06:37:06.996577
18509,4,2,1707,2.99,2007-02-16 12:29:53.996577
18510,4,2,1735,0.99,2007-02-16 14:20:18.996577
18511,4,2,2043,0.99,2007-02-17 12:59:38.996577
18512,4,1,2642,5.99,2007-02-19 08:07:27.996577
18513,5,1,1502,3.99,2007-02-15 20:31:40.996577
18514,5,2,1631,2.99,2007-02-16 06:29:28.996577
18515,5,2,2063,4.99,2007-02-17 14:25:19.996577
18516,5,2,2570,2.99,2007-02-19 02:48:39.996577
18517,5,2,3126,4.99,2007-02-20 17:06:48.996577
18518,6,1,1575,3.99,2007-02-16 02:10:04.996577
18519,6,2,1841,2.99,2007-02-16 22:12:39.996577
18520,6,1,1966,0.99,2007-02-17 07:48:11.996577
18521,6,1,2345,0.99,2007-02-18 10:31:49.996577
18522,7,2,1810,0.99,2007-02-16 19:34:26.996577
18523,7,1,2250,2.99,2007-02-18 03:32:02.996577
18524,7,1,2709,0.99,2007-02-19 12:28:52.996577
18525,7,1,2888,4.99,2007-02-20 00:19:22.996577
18526,7,1,3007,0.99,2007-02-20 08:40:19.996577
18527,8,2,1305,2.99,2007-02-15 08:27:42.996577
18528,8,1,2095,5.99,2007-02-17 16:50:01.996577
18529,8,2,3114,4.99,2007-02-20 16:26:13.996577
18530,9,2,3142,7.99,2007-02-20 18:27:54.996577
18531,9,2,3262,4.99,2007-02-21 02:37:09.996577
18532,10,1,1801,4.99,2007-02-16 18:50:19.996577
18533,10,1,1995,4.99,2007-02-17 09:39:40.996577
18534,10,2,2222,3.99,2007-02-18 01:54:49.996577
18535,10,1,2814,0.99,2007-02-19 18:30:25.996577
18536,10,1,2865,0.99,2007-02-19 22:29:21.996577
18537,11,1,1470,6.99,2007-02-15 19:21:33.996577
18538,11,1,1939,7.99,2007-02-17 05:55:11.996577
18539,11,1,3192,0.99,2007-02-20 22:17:38.996577
18540,12,2,1752,5.99,2007-02-16 15:31:21.996577
18541,12,2,2434,5.99,2007-02-18 16:40:17.996577
18542,12,2,2500,5.99,2007-02-18 21:35:38.996577
18543,12,2,2623,4.99,2007-02-19 06:40:17.996577
18544,12,2,3135,2.99,2007-02-20 18:02:18.996577
18545,12,1,3411,0.99,2007-02-21 14:59:53.996577
18546,13,1,1933,2.99,2007-02-17 05:23:08.996577
18547,13,1,2209,4.99,2007-02-18 00:52:27.996577
18548,13,1,2952,2.99,2007-02-20 04:55:23.996577
18549,13,1,3047,8.99,2007-02-20 11:13:59.996577
18550,14,2,1360,4.99,2007-02-15 12:00:41.996577
18551,15,1,2486,2.99,2007-02-18 19:55:22.996577
18552,15,1,2937,5.99,2007-02-20 03:44:03.996577
18553,15,2,3182,0.99,2007-02-20 21:20:44.996577
18554,16,2,1934,6.99,2007-02-17 05:33:23.996577
18555,16,1,1944,7.99,2007-02-17 06:19:19.996577
18556,16,1,2960,7.99,2007-02-20 05:38:35.996577
18557,16,2,3348,0.99,2007-02-21 09:45:08.996577
18558,17,2,2175,5.99,2007-02-17 22:46:24.996577
18559,17,1,2684,8.99,2007-02-19 10:57:34.996577
18560,17,2,3269,5.99,2007-02-21 03:34:56.996577
18561,18,2,1451,5.99,2007-02-15 17:58:44.996577
18562,18,2,1783,4.99,2007-02-16 17:51:49.996577
18563,18,2,2112,5.99,2007-02-17 18:21:08.996577
18564,18,1,2990,8.99,2007-02-20 07:31:17.996577
18565,19,1,2657,2.99,2007-02-19 09:11:25.996577
18566,19,1,2848,2.99,2007-02-19 21:24:03.996577
18567,19,2,3423,2.99,2007-02-21 16:06:28.996577
18568,20,2,1558,0.99,2007-02-16 01:02:19.996577
18569,20,2,2136,3.99,2007-02-17 19:45:07.996577
18570,20,2,2343,4.99,2007-02-18 10:14:52.996577
18571,20,1,3350,4.99,2007-02-21 09:50:04.996577
18572,21,2,2235,7.99,2007-02-18 02:37:16.996577
18573,21,1,2268,4.99,2007-02-18 04:42:07.996577
18574,21,1,2393,2.99,2007-02-18 14:06:21.996577
18575,21,2,2830,4.99,2007-02-19 19:42:59.996577
18576,21,1,3212,10.99,2007-02-20 23:33:01.996577
18577,22,1,3419,2.99,2007-02-21 15:46:27.996577
18578,23,1,2753,1.99,2007-02-19 15:13:01.996577
18579,23,1,2827,0.99,2007-02-19 19:18:27.996577
18580,23,1,3015,5.99,2007-02-20 09:17:22.996577
18581,23,1,3055,4.99,2007-02-20 11:48:24.996577
18582,23,1,3461,2.99,2007-02-21 20:17:44.996577
18583,24,1,1716,2.99,2007-02-16 13:07:57.996577
18584,24,1,2070,2.99,2007-02-17 14:56:17.996577
18585,24,2,2116,4.99,2007-02-17 18:44:38.996577
18586,24,1,2451,5.99,2007-02-18 17:56:28.996577
18587,24,2,2963,7.99,2007-02-20 06:01:35.996577
18588,25,1,1338,4.99,2007-02-15 10:46:00.996577
18589,25,1,1365,2.99,2007-02-15 12:38:21.996577
18590,25,2,1754,6.99,2007-02-16 15:41:49.996577
18591,25,2,2625,8.99,2007-02-19 06:51:37.996577
18592,25,1,2901,4.99,2007-02-20 01:09:54.996577
18593,25,1,3447,4.99,2007-02-21 19:21:57.996577
18594,26,1,1440,5.99,2007-02-15 17:21:40.996577
18595,26,2,1706,4.99,2007-02-16 12:29:28.996577
18596,26,1,2093,9.99,2007-02-17 16:42:34.996577
18597,26,2,2416,3.99,2007-02-18 15:36:00.996577
18598,26,2,2421,6.99,2007-02-18 15:53:31.996577
18599,26,1,2532,4.99,2007-02-18 23:56:12.996577
18600,26,1,2745,4.99,2007-02-19 14:49:45.996577
