payment_id,customer_id,staff_id,rental_id,amount,payment_date
17007,167,1,927,4.99,2007-01-30 10:45:06.996577
17008,168,2,404,0.99,2007-01-27 12:00:17.996577
17009,168,1,488,4.99,2007-01-27 22:36:16.996577
17010,169,2,527,3.99,2007-01-28 02:57:04.996577
17011,169,1,1087,4.99,2007-01-31 09:46:34.996577
17012,170,1,211,2.99,2007-01-26 07:01:36.996577
17013,170,1,377,5.99,2007-01-27 07:32:31.996577
17014,170,2,504,0.99,2007-01-28 00:34:00.996577
17015,171,2,804,9.99,2007-01-29 16:38:50.996577
17016,172,2,449,3.99,2007-01-27 17:41:41.996577
17017,172,1,685,6.99,2007-01-28 22:46:17.996577
17018,172,1,837,0.99,2007-01-29 22:30:34.996577
17019,173,2,578,2.99,2007-01-28 09:44:14.996577
17020,173,1,628,4.99,2007-01-28 15:34:12.996577
17021,174,1,41,5.99,2007-01-25 03:40:55.996577
17022,174,2,1071,4.99,2007-01-31 08:17:22.996577
17023,176,1,172,0.99,2007-01-26 01:46:08.996577
17024,176,2,380,6.99,2007-01-27 08:03:05.996577
17025,176,1,553,3.99,2007-01-28 06:43:10.996577
17026,176,1,663,1.99,2007-01-28 19:51:28.996577
17027,176,1,1062,7.99,2007-01-31 07:06:46.996577
17028,179,1,502,0.99,2007-01-28 00:03:09.996577
17029,179,1,759,6.99,2007-01-29 09:26:23.996577
17030,179,1,1046,4.99,2007-01-31 05:10:56.996577
17031,180,1,1122,2.99,2007-01-31 15:07:59.996577
17032,181,2,579,6.99,2007-01-28 09:47:49.996577
17033,182,2,161,0.99,2007-01-26 00:20:14.996577
17034,182,2,425,3.99,2007-01-27 14:19:56.996577
17035,183,1,382,0.99,2007-01-27 08:40:26.996577
17036,184,1,196,2.99,2007-01-26 05:24:24.996577
17037,184,2,534,4.99,2007-01-28 04:43:51.996577
17038,184,1,567,1.99,2007-01-28 08:24:46.996577
17039,185,2,20,2.99,2007-01-25 00:17:07.996577
17040,185,2,154,0.99,2007-01-25 23:24:22.996577
17041,185,1,646,0.99,2007-01-28 17:44:40.996577
17042,186,1,581,1.99,2007-01-28 09:48:55.996577
17043,186,2,958,0.99,2007-01-30 16:26:29.996577
17044,187,1,252,7.99,2007-01-26 13:08:19.996577
17045,189,2,1117,5.99,2007-01-31 14:43:57.996577
17046,190,2,430,4.99,2007-01-27 14:50:36.996577
17047,190,1,693,2.99,2007-01-29 00:10:57.996577
17048,191,1,1134,2.99,2007-01-31 17:42:41.996577
17049,191,2,1152,4.99,2007-01-31 20:00:43.996577
17050,192,1,895,1.99,2007-01-30 07:19:09.996577
17051,193,2,273,2.99,2007-01-26 14:58:02.996577
17052,193,2,464,0.99,2007-01-27 19:11:10.996577
17053,194,2,334,4.99,2007-01-27 01:31:33.996577
17054,194,2,677,7.99,2007-01-28 21:28:34.996577
17055,196,2,106,11.99,2007-01-25 16:46:45.996577
17056,196,2,178,5.99,2007-01-26 02:50:12.996577
17057,196,2,491,2.99,2007-01-27 22:42:01.996577
17058,196,1,1053,1.99,2007-01-31 05:41:10.996577
17059,197,2,94,2.99,2007-01-25 14:32:08.996577
17060,197,1,215,0.99,2007-01-26 07:31:13.996577
17061,197,1,391,2.99,2007-01-27 09:32:21.996577
17062,197,2,649,1.99,2007-01-28 18:04:11.996577
17063,197,1,683,2.99,2007-01-28 22:38:14.996577
17064,197,2,730,3.99,2007-01-29 05:29:25.996577
17065,197,1,903,3.99,2007-01-30 08:39:55.996577
17066,197,1,918,0.99,2007-01-30 10:00:50.996577
17067,198,1,357,0.99,2007-01-27 05:05:41.996577
17068,198,1,582,4.99,2007-01-28 10:02:12.996577
17069,198,2,639,2.99,2007-01-28 16:53:28.996577
17070,198,1,932,2.99,2007-01-30 11:24:02.996577
17071,198,2,1132,4.99,2007-01-31 17:13:19.996577
17072,199,1,499,7.99,2007-01-27 23:33:33.996577
17073,200,2,270,9.99,2007-01-26 14:49:22.996577
17074,201,1,311,3.99,2007-01-26 21:20:03.996577
17075,201,1,670,6.99,2007-01-28 20:32:29.996577
17076,201,2,756,5.99,2007-01-29 08:57:11.996577
17077,209,2,340,9.99,2007-01-27 02:23:51.996577
17078,209,1,471,0.99,2007-01-27 20:01:08.996577
17079,209,2,1143,2.99,2007-01-31 18:21:29.996577
17080,210,1,953,2.99,2007-01-30 15:02:28.996577
17081,211,1,238,4.99,2007-01-26 10:58:48.996577
17082,213,2,385,0.99,2007-01-27 08:51:51.996577
17083,214,1,242,1.99,2007-01-26 11:33:34.996577
17084,214,1,278,3.99,2007-01-26 16:09:24.996577
17085,214,1,1076,2.99,2007-01-31 08:42:57.996577
17086,214,2,1093,2.99,2007-01-31 11:00:52.996577
17087,214,2,1112,0.99,2007-01-31 14:20:05.996577
17088,215,1,711,4.99,2007-01-29 02:17:29.996577
17089,215,2,1080,4.99,2007-01-31 09:23:52.996577
17090,216,1,997,4.99,2007-01-30 22:36:51.996577
17091,217,2,828,2.99,2007-01-29 20:43:21.996577
17092,217,2,1141,8.99,2007-01-31 18:10:28.996577
17093,219,1,414,0.99,2007-01-27 13:16:46.996577
17094,220,2,409,0.99,2007-01-27 12:39:24.996577
17095,220,1,480,3.99,2007-01-27 21:16:05.996577
17096,221,2,226,4.99,2007-01-26 09:12:30.996577
17097,222,1,5,6.99,2007-01-24 21:33:47.996577
17098,222,1,134,4.99,2007-01-25 20:17:07.996577
17099,222,2,416,0.99,2007-01-27 13:30:36.996577
17100,222,2,809,3.99,2007-01-29 17:38:46.996577
17101,222,2,1006,2.99,2007-01-30 23:25:34.996577
17102,223,2,524,2.99,2007-01-28 02:25:54.996577
17103,225,1,812,4.99,2007-01-29 18:28:56.996577
17104,225,1,963,3.99,2007-01-30 17:21:19.996577
17105,227,1,111,4.99,2007-01-25 17:13:45.996577
17106,227,1,1023,3.99,2007-01-31 01:55:16.996577
17107,228,2,492,4.99,2007-01-27 22:53:24.996577
17108,228,2,1070,0.99,2007-01-31 08:08:22.996577
17109,230,1,32,0.99,2007-01-25 02:34:47.996577
17110,230,1,1078,4.99,2007-01-31 08:56:59.996577
17111,231,1,329,5.99,2007-01-27 00:25:40.996577
17112,231,1,479,6.99,2007-01-27 21:07:36.996577
17113,231,1,512,8.99,2007-01-28 01:36:16.996577
17114,232,1,28,4.99,2007-01-25 02:11:03.996577
17115,232,1,805,3.99,2007-01-29 16:46:44.996577
17116,234,2,1125,4.99,2007-01-31 15:52:10.996577
17117,235,2,807,2.99,2007-01-29 17:19:16.996577
17118,235,1,1148,0.99,2007-01-31 19:07:06.996577
17119,236,2,262,2.99,2007-01-26 14:15:22.996577
17120,236,2,344,2.99,2007-01-27 02:58:48.996577
17121,236,1,1032,2.99,2007-01-31 02:57:09.996577
17122,237,2,133,0.99,2007-01-25 20:16:56.996577
17123,237,1,182,4.99,2007-01-26 03:17:43.996577
17124,238,2,315,4.99,2007-01-26 21:41:21.996577
17125,238,1,842,2.99,2007-01-29 23:00:30.996577
17126,239,2,8,4.99,2007-01-24 22:00:12.996577
17127,239,1,444,2.99,2007-01-27 17:07:41.996577
17128,239,1,621,4.99,2007-01-28 14:26:38.996577
17129,239,1,636,6.99,2007-01-28 16:16:24.996577
17130,239,1,1022,7.99,2007-01-31 01:45:11.996577
17131,239,2,1082,5.99,2007-01-31 09:30:27.996577
17132,240,1,246,2.99,2007-01-26 12:25:33.996577
17133,240,1,460,2.99,2007-01-27 18:30:29.996577
17134,240,1,643,4.99,2007-01-28 17:20:37.996577
17135,241,1,627,7.99,2007-01-28 15:33:09.996577
17136,241,1,1059,3.99,2007-01-31 06:49:09.996577
17137,242,1,108,2.99,2007-01-25 16:58:31.996577
17138,242,2,283,3.99,2007-01-26 17:33:31.996577
17139,242,2,881,4.99,2007-01-30 04:44:02.996577
17140,243,1,188,4.99,2007-01-26 04:15:38.996577
17141,244,2,592,4.99,2007-01-28 11:49:34.996577
17142,244,1,797,1.99,2007-01-29 15:40:43.996577
17143,245,2,79,4.99,2007-01-25 10:39:33.996577
17144,245,1,241,0.99,2007-01-26 11:17:27.996577
17145,245,1,519,7.99,2007-01-28 01:50:59.996577
17146,245,1,719,2.99,2007-01-29 03:44:31.996577
17147,245,2,725,2.99,2007-01-29 04:32:07.996577
17148,245,2,948,8.99,2007-01-30 14:12:53.996577
17149,246,1,124,6.99,2007-01-25 19:14:37.996577
17150,246,2,421,8.99,2007-01-27 13:58:39.996577
17151,246,2,434,5.99,2007-01-27 15:22:53.996577
17152,246,1,699,3.99,2007-01-29 00:40:10.996577
17153,246,1,1051,4.99,2007-01-31 05:30:35.996577
17154,247,1,189,4.99,2007-01-26 04:30:07.996577
17155,247,2,448,3.99,2007-01-27 17:31:34.996577
17156,247,1,450,6.99,2007-01-27 17:47:20.996577
17157,248,2,330,7.99,2007-01-27 00:43:56.996577
17158,248,1,618,4.99,2007-01-28 14:18:33.996577
17159,249,2,316,4.99,2007-01-26 21:51:21.996577
17160,249,2,400,2.99,2007-01-27 11:20:10.996577
17161,249,1,438,6.99,2007-01-27 16:21:00.996577
17162,249,1,597,3.99,2007-01-28 12:29:28.996577
17163,250,1,61,5.99,2007-01-25 07:30:23.996577
17164,250,1,176,3.99,2007-01-26 02:16:05.996577
17165,250,1,637,4.99,2007-01-28 16:42:55.996577
17166,250,2,687,0.99,2007-01-28 23:00:35.996577
17167,250,1,1146,2.99,2007-01-31 19:03:11.996577
17168,251,1,264,2.99,2007-01-26 14:29:15.996577
17169,251,1,309,1.99,2007-01-26 21:06:36.996577
17170,251,2,393,2.99,2007-01-27 09:46:51.996577
17171,251,2,1069,3.99,2007-01-31 08:00:57.996577
17172,251,1,1091,4.99,2007-01-31 10:39:30.996577
17173,251,2,1155,2.99,2007-01-31 20:45:37.996577
17174,252,1,707,4.99,2007-01-29 01:46:45.996577
17175,252,1,1095,0.99,2007-01-31 11:44:07.996577
17176,253,1,566,6.99,2007-01-28 08:20:05.996577
17177,253,1,648,0.99,2007-01-28 17:54:20.996577
17178,253,1,986,2.99,2007-01-30 20:51:18.996577
17179,254,1,183,2.99,2007-01-26 03:29:44.996577
17180,254,1,1108,5.99,2007-01-31 13:33:38.996577
17181,256,1,51,4.99,2007-01-25 05:17:36.996577
17182,256,1,232,0.99,2007-01-26 10:06:31.996577
17183,256,2,738,4.99,2007-01-29 06:48:34.996577
17184,256,1,935,2.99,2007-01-30 11:58:02.996577
17185,256,1,1116,0.99,2007-01-31 14:39:12.996577
17186,257,2,139,2.99,2007-01-25 21:28:47.996577
17187,257,2,244,2.99,2007-01-26 12:09:06.996577
17188,257,2,705,2.99,2007-01-29 01:17:18.996577
17189,259,2,722,6.99,2007-01-29 03:58:57.996577
17190,259,2,901,2.99,2007-01-30 08:09:06.996577
17191,259,1,1147,5.99,2007-01-31 19:06:18.996577
17192,260,1,1101,8.99,2007-01-31 12:42:25.996577
17193,261,1,12,4.99,2007-01-24 22:47:53.996577
17194,261,2,465,3.99,2007-01-27 19:13:02.996577
17195,261,2,542,6.99,2007-01-28 05:10:39.996577
17196,261,1,792,0.99,2007-01-29 15:00:36.996577
17197,262,2,984,4.99,2007-01-30 20:45:43.996577
17198,263,1,97,4.99,2007-01-25 15:02:50.996577
17199,263,1,266,0.99,2007-01-26 14:36:31.996577
17200,265,2,74,0.99,2007-01-25 09:38:14.996577
17201,266,1,86,1.99,2007-01-25 12:04:38.996577
17202,266,2,651,2.99,2007-01-28 18:15:16.996577
17203,267,2,91,6.99,2007-01-25 13:25:48.996577
17204,267,1,436,4.99,2007-01-27 15:49:30.996577
17205,267,2,1030,4.99,2007-01-31 02:35:13.996577
17206,577,2,4591,0.99,2007-01-26 23:15:05.996577
